ufn,spp,date,site.id,survey.id,seine.id,weight,length.lab,length.field,licing.protocol,cal.cop,lep.cop,unid.cop,chal.a,chal.b,chal.unid,cal.m,cal.paf,cal.af,cal.mot.unid.notgf,cal.mot.notgf,cal.gf,lep.pam,lep.paf,lep.am,lep.af,lep.gf,lep.mot.unid.notgf,comments
U2953,CU,16/06/21,D09,DE329,DN430,8.7,101,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U2954,CU,16/06/21,D09,DE329,DN430,10.4,102,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U2955,CU,16/06/21,D09,DE329,DN430,11.1,108,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U2956,CU,16/06/21,D09,DE329,DN430,6.6,84,NA,lab_motiles,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA
U2957,CU,16/06/21,D09,DE329,DN430,10.8,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U2981,CU,16/06/21,D09,DE329,DN430,10,102,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U2982,CU,16/06/21,D09,DE329,DN430,9.3,99,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA
U2983,CU,16/06/21,D09,DE329,DN430,9.6,98,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,2,0,NA
U2984,CU,16/06/21,D09,DE329,DN430,13.2,109,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3404,PI,16/06/21,D09,DE329,DN430,11.8,112,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3405,PI,16/06/21,D09,DE329,DN430,8.4,103,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3406,PI,16/06/21,D09,DE329,DN430,13,112,NA,lab_motiles,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,1,0,1,0,NA
U3407,PI,16/06/21,D09,DE329,DN430,7,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3408,PI,16/06/21,D09,DE329,DN430,11.9,109,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3409,PI,16/06/21,D09,DE329,DN430,14,117,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3410,PI,16/06/21,D09,DE329,DN430,9.9,104,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3411,PI,16/06/21,D09,DE329,DN430,13.9,117,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3412,PI,16/06/21,D09,DE329,DN430,11.3,111,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,1,0,0,0,1,0,NA
U3413,PI,16/06/21,D09,DE329,DN430,11.6,111,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1836,SO,16/06/21,D09,DE329,DN430,9.4,95,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1837,SO,16/06/21,D09,DE329,DN430,13.6,107,NA,lab_motiles,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA
U1842,SO,16/06/21,D09,DE329,DN430,10.5,95,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,NA
U1843,SO,16/06/21,D09,DE329,DN430,9.6,97,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1847,SO,16/06/21,D09,DE329,DN430,13.5,105,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1848,SO,16/06/21,D09,DE329,DN430,10.6,106,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1849,SO,16/06/21,D09,DE329,DN430,12.5,105,NA,lab_motiles,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA
U1850,SO,16/06/21,D09,DE329,DN430,12.4,108,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1852,SO,16/06/21,D09,DE329,DN430,9.1,91,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1853,SO,16/06/21,D09,DE329,DN430,9.6,99,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4519,SO,16/06/21,D09,DE329,DN430,11.3,104,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4540,SO,16/06/21,D09,DE329,DN430,10,105,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4541,SO,16/06/21,D09,DE329,DN430,8.1,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4542,SO,16/06/21,D09,DE329,DN430,9.8,102,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3731,CU,16/06/23,J03,JE286,JN386,14.7,116,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3732,CU,16/06/23,J03,JE286,JN386,16.8,117,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3733,CU,16/06/23,J03,JE286,JN386,16.7,121,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4028,CU,16/06/23,J03,JE286,JN386,19.2,126,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4029,CU,16/06/23,J03,JE286,JN386,17.7,122,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4030,CU,16/06/23,J03,JE286,JN386,13,111,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,0,0,0,0,0,NA
U4031,CU,16/06/23,J03,JE286,JN386,20,123,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA
U4037,CU,16/06/23,J03,JE286,JN386,15.5,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4038,CU,16/06/23,J03,JE286,JN386,16.1,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4039,CU,16/06/23,J03,JE286,JN386,17.3,119,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,NA
U3850,PI,16/06/23,J03,JE286,JN386,12.2,111,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2,0,0,0,0,0,0,NA
U3851,PI,16/06/23,J03,JE286,JN386,17.9,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,NA
U3892,PI,16/06/23,J03,JE286,JN386,15.9,117,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3893,PI,16/06/23,J03,JE286,JN386,15.5,118,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3894,PI,16/06/23,J03,JE286,JN386,18.9,126,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3895,PI,16/06/23,J03,JE286,JN386,16.6,125,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3908,PI,16/06/23,J03,JE286,JN386,13.7,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3909,PI,16/06/23,J03,JE286,JN386,12.2,110,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4901,PI,16/06/23,J03,JE286,JN386,14.8,113,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,0,NA
U4902,PI,16/06/23,J03,JE286,JN386,17.2,120,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2,0,0,0,0,2,0,NA
U2100,SO,16/06/23,J03,JE286,JN386,15.8,120,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U2101,SO,16/06/23,J03,JE286,JN386,22.1,122,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U2102,SO,16/06/23,J03,JE286,JN386,16.1,121,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U2103,SO,16/06/23,J03,JE286,JN386,15.7,119,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U2104,SO,16/06/23,J03,JE286,JN386,16,115,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U2105,SO,16/06/23,J03,JE286,JN386,13.5,115,NA,lab_motiles,NA,NA,NA,NA,NA,NA,1,0,0,0,1,1,0,0,0,0,0,0,NA
U2106,SO,16/06/23,J03,JE286,JN386,9.8,106,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U2107,SO,16/06/23,J03,JE286,JN386,14.1,114,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U2108,SO,16/06/23,J03,JE286,JN386,10.7,105,NA,lab_motiles,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA
U2109,SO,16/06/23,J03,JE286,JN386,15.5,114,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4239,SO,16/06/23,J03,JE286,JN386,20.2,129,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4240,SO,16/06/23,J03,JE286,JN386,16.7,123,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4241,SO,16/06/23,J03,JE286,JN386,15.6,122,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4242,SO,16/06/23,J03,JE286,JN386,14.5,117,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4243,SO,16/06/23,J03,JE286,JN386,16.2,119,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4244,SO,16/06/23,J03,JE286,JN386,12.2,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA
U4245,SO,16/06/23,J03,JE286,JN386,21.8,128,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4246,SO,16/06/23,J03,JE286,JN386,16,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,NA
U4247,SO,16/06/23,J03,JE286,JN386,12.6,112,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4248,SO,16/06/23,J03,JE286,JN386,13.5,114,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4409,SO,16/06/23,J03,JE286,JN386,10.8,108,NA,lab_motiles,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA
U4416,SO,16/06/23,J03,JE286,JN386,13.3,111,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4436,SO,16/06/23,J03,JE286,JN386,17.9,121,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4437,SO,16/06/23,J03,JE286,JN386,17.9,122,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4461,SO,16/06/23,J03,JE286,JN386,14.3,113,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4462,SO,16/06/23,J03,JE286,JN386,24.1,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,NA
U2958,CU,16/07/04,J09,JE298,JN398,13.4,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U2959,CU,16/07/04,J09,JE298,JN398,14.7,116,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U2960,CU,16/07/04,J09,JE298,JN398,7,93,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U2961,CU,16/07/04,J09,JE298,JN398,13.6,113,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U2962,CU,16/07/04,J09,JE298,JN398,13,109,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U2985,CU,16/07/04,J09,JE298,JN398,18.5,122,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U2986,CU,16/07/04,J09,JE298,JN398,14.6,118,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U2987,CU,16/07/04,J09,JE298,JN398,18.1,120,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U2988,CU,16/07/04,J09,JE298,JN398,13.7,114,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U2989,CU,16/07/04,J09,JE298,JN398,16,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3294,PI,16/07/04,J09,JE298,JN398,15.3,122,NA,lab_motiles,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA
U3295,PI,16/07/04,J09,JE298,JN398,17.8,125,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA
U3296,PI,16/07/04,J09,JE298,JN398,17,122,NA,lab_motiles,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,1,0,NA
U3297,PI,16/07/04,J09,JE298,JN398,15.5,119,NA,lab_motiles,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA
U3298,PI,16/07/04,J09,JE298,JN398,14.3,115,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3299,PI,16/07/04,J09,JE298,JN398,15.5,121,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,NA
U3300,PI,16/07/04,J09,JE298,JN398,16.2,118,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3401,PI,16/07/04,J09,JE298,JN398,15,117,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,1,0,NA
U3402,PI,16/07/04,J09,JE298,JN398,17,124,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3403,PI,16/07/04,J09,JE298,JN398,13.8,115,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,1,0,1,1,0,0,0,0,0,0,NA
U1826,SO,16/07/04,J09,JE298,JN398,13.2,112,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1827,SO,16/07/04,J09,JE298,JN398,10.9,110,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,NA
U1828,SO,16/07/04,J09,JE298,JN398,10.9,101,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA
U1829,SO,16/07/04,J09,JE298,JN398,13.9,110,NA,lab_motiles,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA
U1830,SO,16/07/04,J09,JE298,JN398,12,101,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA
U1832,SO,16/07/04,J09,JE298,JN398,15.6,109,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1833,SO,16/07/04,J09,JE298,JN398,10.5,99,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1834,SO,16/07/04,J09,JE298,JN398,12.6,98,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1835,SO,16/07/04,J09,JE298,JN398,11,94,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1841,SO,16/07/04,J09,JE298,JN398,14.3,108,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4403,SO,16/07/04,J09,JE298,JN398,12.6,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4454,SO,16/07/04,J09,JE298,JN398,9.5,91,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4455,SO,16/07/04,J09,JE298,JN398,25.6,132,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4456,SO,16/07/04,J09,JE298,JN398,11.4,95,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U4457,SO,16/07/04,J09,JE298,JN398,14.5,106,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3613,CU,16/07/06,D09,DE361,DN462,17.9,125,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3614,CU,16/07/06,D09,DE361,DN462,23,133,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3615,CU,16/07/06,D09,DE361,DN462,31.7,149,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3616,CU,16/07/06,D09,DE361,DN462,33.5,152,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3617,CU,16/07/06,D09,DE361,DN462,24.8,135,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA
U3618,CU,16/07/06,D09,DE361,DN462,18,125,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3619,CU,16/07/06,D09,DE361,DN462,27,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3620,CU,16/07/06,D09,DE361,DN462,30.5,144,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3621,CU,16/07/06,D09,DE361,DN462,14.2,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3622,CU,16/07/06,D09,DE361,DN462,29.1,140,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3420,PI,16/07/06,D09,DE361,DN462,23.7,132,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3421,PI,16/07/06,D09,DE361,DN462,25.1,140,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3422,PI,16/07/06,D09,DE361,DN462,24.7,136,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3423,PI,16/07/06,D09,DE361,DN462,23.2,135,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3424,PI,16/07/06,D09,DE361,DN462,18.6,127,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3425,PI,16/07/06,D09,DE361,DN462,17.5,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3426,PI,16/07/06,D09,DE361,DN462,24.2,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3427,PI,16/07/06,D09,DE361,DN462,16.5,122,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,0,0,0,0,0,NA
U3428,PI,16/07/06,D09,DE361,DN462,18.7,125,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U3429,PI,16/07/06,D09,DE361,DN462,19.8,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1771,SO,16/07/06,D09,DE361,DN462,29,138,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1772,SO,16/07/06,D09,DE361,DN462,26.7,133,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1773,SO,16/07/06,D09,DE361,DN462,21.1,125,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1774,SO,16/07/06,D09,DE361,DN462,NA,120,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1786,SO,16/07/06,D09,DE361,DN462,20.2,116,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1840,SO,16/07/06,D09,DE361,DN462,22.5,127,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1846,SO,16/07/06,D09,DE361,DN462,28,138,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U1851,SO,16/07/06,D09,DE361,DN462,21.4,121,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U10522,CU,17/06/05,D27,DE370,DN13,16.6,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U10521,CU,17/06/05,D27,DE370,DN13,15.6,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U10530,CU,17/06/05,D27,DE370,DN13,17.1,115,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,0,0,0,0,0,NA
U10524,CU,17/06/05,D27,DE370,DN13,11.1,101,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U10529,CU,17/06/05,D27,DE370,DN13,11.6,108,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U10528,CU,17/06/05,D27,DE370,DN13,11.3,103,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U10523,CU,17/06/05,D27,DE370,DN13,13.2,112,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U10525,CU,17/06/05,D27,DE370,DN13,9.6,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U10527,CU,17/06/05,D27,DE370,DN13,NA,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA
U10526,CU,17/06/05,D27,DE370,DN13,3.9,72,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U10514,PI,17/06/05,D27,DE370,DN13,5,80,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U10517,PI,17/06/05,D27,DE370,DN13,4.7,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U10511,PI,17/06/05,D27,DE370,DN13,5.2,75,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U10518,PI,17/06/05,D27,DE370,DN13,5.3,75,NA,lab_motiles,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA
U10515,PI,17/06/05,D27,DE370,DN13,4.5,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U10516,PI,17/06/05,D27,DE370,DN13,5.2,75,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U10512,PI,17/06/05,D27,DE370,DN13,4.9,76,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U10519,PI,17/06/05,D27,DE370,DN13,5.9,82,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U10513,PI,17/06/05,D27,DE370,DN13,5.5,81,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U10520,PI,17/06/05,D27,DE370,DN13,5.1,NA,NA,lab_motiles,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA
U10481,SO,17/06/05,D27,DE370,DN13,20.3,128,NA,field_allstages,0,0,0,2,1,0,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA
