ufn,spp,collection,date,site.id,survey.id,seine.id,cal.cop,lep.cop,unid.cop,chal.a,chal.b,chal.unid,cal.m,cal.paf,cal.af,cal.mot.unid.notgf,cal.mot.notgf,cal.gf,lep.pam,lep.paf,lep.am,lep.af,lep.gf,lep.mot.unid.notgf,comments,licing.protocol
U3906,PI,29,6/18/2016,J03,JE276,JN376,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles
U3907,PI,29,6/18/2016,J03,JE276,JN376,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles
U4909,PI,29,6/18/2016,J03,JE276,JN376,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles
U4910,PI,29,6/18/2016,J03,JE276,JN376,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4911,PI,29,6/18/2016,J03,JE276,JN376,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4912,PI,29,6/18/2016,J03,JE276,JN376,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles
U4913,PI,29,6/18/2016,J03,JE276,JN376,NA,NA,NA,NA,NA,NA,1,0,0,0,1,1,0,0,0,0,0,0,NA,lab_motiles
U4914,PI,29,6/18/2016,J03,JE276,JN376,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4915,PI,29,6/18/2016,J03,JE276,JN376,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4916,PI,29,6/18/2016,J03,JE276,JN376,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U2215,SO,29,6/18/2016,J03,JE276,JN376,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U2216,SO,29,6/18/2016,J03,JE276,JN376,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U2217,SO,29,6/18/2016,J03,JE276,JN376,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U2218,SO,29,6/18/2016,J03,JE276,JN376,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U2219,SO,29,6/18/2016,J03,JE276,JN376,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U2220,SO,29,6/18/2016,J03,JE276,JN376,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3693,CU,30,6/18/2016,J09,JE274,JN374,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3694,CU,30,6/18/2016,J09,JE274,JN374,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3695,CU,30,6/18/2016,J09,JE274,JN374,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3696,CU,30,6/18/2016,J09,JE274,JN374,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3697,CU,30,6/18/2016,J09,JE274,JN374,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3698,CU,30,6/18/2016,J09,JE274,JN374,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3699,CU,30,6/18/2016,J09,JE274,JN374,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3700,CU,30,6/18/2016,J09,JE274,JN374,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles
U3701,CU,30,6/18/2016,J09,JE274,JN374,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U3702,CU,30,6/18/2016,J09,JE274,JN374,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U2551,PI,30,6/18/2016,J09,JE274,JN374,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U2552,PI,30,6/18/2016,J09,JE274,JN374,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3286,PI,30,6/18/2016,J09,JE274,JN374,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3287,PI,30,6/18/2016,J09,JE274,JN374,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3288,PI,30,6/18/2016,J09,JE274,JN374,NA,NA,NA,NA,NA,NA,0,0,0,1,1,1,0,0,0,0,0,0,NA,lab_motiles
U3289,PI,30,6/18/2016,J09,JE274,JN374,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U3290,PI,30,6/18/2016,J09,JE274,JN374,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3291,PI,30,6/18/2016,J09,JE274,JN374,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3292,PI,30,6/18/2016,J09,JE274,JN374,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3293,PI,30,6/18/2016,J09,JE274,JN374,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U1721,SO,30,6/18/2016,J09,JE274,JN374,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U1722,SO,30,6/18/2016,J09,JE274,JN374,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U1723,SO,30,6/18/2016,J09,JE274,JN374,NA,NA,NA,NA,NA,NA,1,1,0,0,2,0,0,0,0,0,0,0,NA,lab_motiles
U1724,SO,30,6/18/2016,J09,JE274,JN374,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U1725,SO,30,6/18/2016,J09,JE274,JN374,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1726,SO,30,6/18/2016,J09,JE274,JN374,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1727,SO,30,6/18/2016,J09,JE274,JN374,NA,NA,NA,NA,NA,NA,2,0,0,0,2,0,0,0,0,0,0,0,NA,lab_motiles
U1728,SO,30,6/18/2016,J09,JE274,JN374,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U1729,SO,30,6/18/2016,J09,JE274,JN374,NA,NA,NA,NA,NA,NA,2,1,1,0,4,0,0,0,0,0,0,0,NA,lab_motiles
U1730,SO,30,6/18/2016,J09,JE274,JN374,NA,NA,NA,NA,NA,NA,0,1,2,0,3,0,0,0,0,0,0,0,NA,lab_motiles
U4178,SO,30,6/18/2016,J09,JE274,JN374,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4179,SO,30,6/18/2016,J09,JE274,JN374,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4180,SO,30,6/18/2016,J09,JE274,JN374,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4181,SO,30,6/18/2016,J09,JE274,JN374,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4182,SO,30,6/18/2016,J09,JE274,JN374,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4183,SO,30,6/18/2016,J09,JE274,JN374,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4184,SO,30,6/18/2016,J09,JE274,JN374,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U4306,SO,30,6/18/2016,J09,JE274,JN374,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4307,SO,30,6/18/2016,J09,JE274,JN374,NA,NA,NA,NA,NA,NA,0,3,0,0,3,1,0,0,0,0,0,0,NA,lab_motiles
U4308,SO,30,6/18/2016,J09,JE274,JN374,NA,NA,NA,NA,NA,NA,1,2,0,0,3,1,0,1,0,0,0,0,NA,lab_motiles
U2952,CU,31,6/21/2016,D09,DE329,DN430,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U2953,CU,31,6/21/2016,D09,DE329,DN430,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U2954,CU,31,6/21/2016,D09,DE329,DN430,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U2955,CU,31,6/21/2016,D09,DE329,DN430,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U2956,CU,31,6/21/2016,D09,DE329,DN430,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U2957,CU,31,6/21/2016,D09,DE329,DN430,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U2981,CU,31,6/21/2016,D09,DE329,DN430,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U2982,CU,31,6/21/2016,D09,DE329,DN430,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles
U2983,CU,31,6/21/2016,D09,DE329,DN430,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,2,0,NA,lab_motiles
U2984,CU,31,6/21/2016,D09,DE329,DN430,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3404,PI,31,6/21/2016,D09,DE329,DN430,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3405,PI,31,6/21/2016,D09,DE329,DN430,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3406,PI,31,6/21/2016,D09,DE329,DN430,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,1,0,1,0,NA,lab_motiles
U3407,PI,31,6/21/2016,D09,DE329,DN430,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3408,PI,31,6/21/2016,D09,DE329,DN430,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3409,PI,31,6/21/2016,D09,DE329,DN430,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3410,PI,31,6/21/2016,D09,DE329,DN430,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3411,PI,31,6/21/2016,D09,DE329,DN430,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3412,PI,31,6/21/2016,D09,DE329,DN430,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,1,0,0,0,1,0,NA,lab_motiles
U3413,PI,31,6/21/2016,D09,DE329,DN430,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1836,SO,31,6/21/2016,D09,DE329,DN430,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1837,SO,31,6/21/2016,D09,DE329,DN430,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U1842,SO,31,6/21/2016,D09,DE329,DN430,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U1843,SO,31,6/21/2016,D09,DE329,DN430,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1847,SO,31,6/21/2016,D09,DE329,DN430,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1848,SO,31,6/21/2016,D09,DE329,DN430,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1849,SO,31,6/21/2016,D09,DE329,DN430,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U1850,SO,31,6/21/2016,D09,DE329,DN430,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1852,SO,31,6/21/2016,D09,DE329,DN430,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1853,SO,31,6/21/2016,D09,DE329,DN430,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4519,SO,31,6/21/2016,D09,DE329,DN430,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4540,SO,31,6/21/2016,D09,DE329,DN430,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4541,SO,31,6/21/2016,D09,DE329,DN430,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4542,SO,31,6/21/2016,D09,DE329,DN430,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3731,CU,32,6/23/2016,J03,JE286,JN386,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3732,CU,32,6/23/2016,J03,JE286,JN386,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3733,CU,32,6/23/2016,J03,JE286,JN386,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4028,CU,32,6/23/2016,J03,JE286,JN386,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4029,CU,32,6/23/2016,J03,JE286,JN386,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4030,CU,32,6/23/2016,J03,JE286,JN386,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,0,0,0,0,0,NA,lab_motiles
U4031,CU,32,6/23/2016,J03,JE286,JN386,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U4037,CU,32,6/23/2016,J03,JE286,JN386,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4038,CU,32,6/23/2016,J03,JE286,JN386,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4039,CU,32,6/23/2016,J03,JE286,JN386,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U3850,PI,32,6/23/2016,J03,JE286,JN386,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2,0,0,0,0,0,0,NA,lab_motiles
U3851,PI,32,6/23/2016,J03,JE286,JN386,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U3892,PI,32,6/23/2016,J03,JE286,JN386,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3893,PI,32,6/23/2016,J03,JE286,JN386,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3894,PI,32,6/23/2016,J03,JE286,JN386,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3895,PI,32,6/23/2016,J03,JE286,JN386,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3908,PI,32,6/23/2016,J03,JE286,JN386,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3909,PI,32,6/23/2016,J03,JE286,JN386,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4901,PI,32,6/23/2016,J03,JE286,JN386,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,0,NA,lab_motiles
U4902,PI,32,6/23/2016,J03,JE286,JN386,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2,0,0,0,0,2,0,NA,lab_motiles
U2100,SO,32,6/23/2016,J03,JE286,JN386,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U2101,SO,32,6/23/2016,J03,JE286,JN386,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U2102,SO,32,6/23/2016,J03,JE286,JN386,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U2103,SO,32,6/23/2016,J03,JE286,JN386,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U2104,SO,32,6/23/2016,J03,JE286,JN386,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U2105,SO,32,6/23/2016,J03,JE286,JN386,NA,NA,NA,NA,NA,NA,1,0,0,0,1,1,0,0,0,0,0,0,NA,lab_motiles
U2106,SO,32,6/23/2016,J03,JE286,JN386,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U2107,SO,32,6/23/2016,J03,JE286,JN386,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U2108,SO,32,6/23/2016,J03,JE286,JN386,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U2109,SO,32,6/23/2016,J03,JE286,JN386,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4239,SO,32,6/23/2016,J03,JE286,JN386,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4240,SO,32,6/23/2016,J03,JE286,JN386,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4241,SO,32,6/23/2016,J03,JE286,JN386,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4242,SO,32,6/23/2016,J03,JE286,JN386,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4243,SO,32,6/23/2016,J03,JE286,JN386,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4244,SO,32,6/23/2016,J03,JE286,JN386,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U4245,SO,32,6/23/2016,J03,JE286,JN386,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4246,SO,32,6/23/2016,J03,JE286,JN386,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U4247,SO,32,6/23/2016,J03,JE286,JN386,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4248,SO,32,6/23/2016,J03,JE286,JN386,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4409,SO,32,6/23/2016,J03,JE286,JN386,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U4416,SO,32,6/23/2016,J03,JE286,JN386,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4436,SO,32,6/23/2016,J03,JE286,JN386,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4437,SO,32,6/23/2016,J03,JE286,JN386,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4461,SO,32,6/23/2016,J03,JE286,JN386,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4462,SO,32,6/23/2016,J03,JE286,JN386,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U2958,CU,33,7/4/2016,J09,JE298,JN398,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U2959,CU,33,7/4/2016,J09,JE298,JN398,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U2960,CU,33,7/4/2016,J09,JE298,JN398,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U2961,CU,33,7/4/2016,J09,JE298,JN398,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U2962,CU,33,7/4/2016,J09,JE298,JN398,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U2985,CU,33,7/4/2016,J09,JE298,JN398,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U2986,CU,33,7/4/2016,J09,JE298,JN398,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U2987,CU,33,7/4/2016,J09,JE298,JN398,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U2988,CU,33,7/4/2016,J09,JE298,JN398,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U2989,CU,33,7/4/2016,J09,JE298,JN398,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3294,PI,33,7/4/2016,J09,JE298,JN398,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U3295,PI,33,7/4/2016,J09,JE298,JN398,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles
U3296,PI,33,7/4/2016,J09,JE298,JN398,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,1,0,NA,lab_motiles
U3297,PI,33,7/4/2016,J09,JE298,JN398,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U3298,PI,33,7/4/2016,J09,JE298,JN398,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3299,PI,33,7/4/2016,J09,JE298,JN398,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,NA,lab_motiles
U3300,PI,33,7/4/2016,J09,JE298,JN398,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3401,PI,33,7/4/2016,J09,JE298,JN398,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,1,0,NA,lab_motiles
U3402,PI,33,7/4/2016,J09,JE298,JN398,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3403,PI,33,7/4/2016,J09,JE298,JN398,NA,NA,NA,NA,NA,NA,0,0,1,0,1,1,0,0,0,0,0,0,NA,lab_motiles
U1826,SO,33,7/4/2016,J09,JE298,JN398,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1827,SO,33,7/4/2016,J09,JE298,JN398,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U1828,SO,33,7/4/2016,J09,JE298,JN398,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,lab_motiles
U1829,SO,33,7/4/2016,J09,JE298,JN398,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U1830,SO,33,7/4/2016,J09,JE298,JN398,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,NA,lab_motiles
U1832,SO,33,7/4/2016,J09,JE298,JN398,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1833,SO,33,7/4/2016,J09,JE298,JN398,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1834,SO,33,7/4/2016,J09,JE298,JN398,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1835,SO,33,7/4/2016,J09,JE298,JN398,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U1841,SO,33,7/4/2016,J09,JE298,JN398,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4403,SO,33,7/4/2016,J09,JE298,JN398,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4454,SO,33,7/4/2016,J09,JE298,JN398,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4455,SO,33,7/4/2016,J09,JE298,JN398,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4456,SO,33,7/4/2016,J09,JE298,JN398,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U4457,SO,33,7/4/2016,J09,JE298,JN398,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3613,CU,34,7/6/2016,D09,DE361,DN462,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3614,CU,34,7/6/2016,D09,DE361,DN462,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3615,CU,34,7/6/2016,D09,DE361,DN462,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
U3616,CU,34,7/6/2016,D09,DE361,DN462,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,lab_motiles
